Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
嘉利玛美妆蛋粉扑海绵彩妆不吃粉化妆球超软两用BB蛋葫芦两只装,快妆办公室,55,淘宝,2018-12-02 17:48:34,99512018892,6630330356316769543,0,-1995,0,54.00,0,2233,28,1.25%,https://s.click.taobao.com/t?e=m%3D2%26s%3DO8%2FOSZWiVY5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYrPcnvoo0Qglovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMCV5eT8De8x8KlPcCjAAeIowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA51QZ9hrb1rkldpUhH0oGGm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCP8lzN0Wk2RWC%2Bob0vRQ70tz2TFFEd9SqY%3D&union_lens=lensId:TAPI@1586254967@0b0fdd7e_1049_1715429f210_7bc4@01
千纤草丝瓜保湿卸妆水脸部清洁温和眼唇脸三合一卸妆液卸妆乳油,心灵化妆师CC,59,淘宝,2019-09-01 11:02:53,91584431487,6731532176459894023,0,-2025,0,34.90,0,21307,160,0.75%,https://s.click.taobao.com/t?e=m%3D2%26s%3DrkmkBrRnJhZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMZ%2B3gdNeJBPjt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4kMxV1gFxiZEuCikgdx34Iwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxLEoVIzS8fnbYdyU0PFrMcTvacJw2MhnQthHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV&union_lens=lensId:0b1545dd_0c7b_16ebfa998ae_05ab&xId=iaXe9zXXpX8ufJzdRiJxCuUvCcSKvxPb24rrHYttXcD6RtMs6DHD50WUiJBf1sZdwOD4Xt2VE2Lbh0D0e6K4AM&union_lens=lensId:0bb39b78_0c3e_16ebfa998ae_ab28
花漾璎珞11支速干化妆刷套装散粉刷腮红刷修容刷眼影刷眉刷可带包,mini卡卡,59,淘宝,2019-06-13 18:15:52,63976255024,6701940698607865099,0,-2030,0,85.80,0,8062,328,4.07%,https://s.click.taobao.com/t?e=m%3D2%26s%3Da8Zle%2B%2FUkhVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbLEVQDz3ZgQRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMGZIf9qxZ7kD%2F7H5gMfb68M0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZrZLd05RUt46lxmA3Scy5WMcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b150f1b_0ca6_16ec19a646b_83b9&xId=yeQhbJ1ODvRCwv8gcE4iCI4NTb6JBS2DSok0UEoAyEID6X4AWAzjzdYFRYGJ4LkztGdnqbPfcLpwMfu09I8DX6&union_lens=lensId:0b01b2ea_0c8b_16ec19a646d_dae6
花漾粉萌化妆刷7支套装便携工具散粉腮红眼影少女心初学者超柔软,又有好物推荐啊,8,淘宝,2019-03-31 20:07:32,86305517088,6674205685783317774,0,-2057,0,39.90,0,1899,109,5.74%,https://s.click.taobao.com/t?e=m%3D2%26s%3DQg%2Bi1rTxvQ1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbF%2BTm0uBqT48sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMGZIf9qxZ7kD%2F7H5gMfb68M0Q9fK1X0Au0ItOGVs%2B65lkxuHiWOqrWdhHXoWup6v%2F2Ri9Bm4jDHfanG4uAD%2BV%2BQ8U%2BvvWRyRwfJ6XUxHv3vxmOsS93EYvTiQ4p%2F9wxuixu3%2BlL1nKuB1dfUKTScsK3%2FRukXcBkeHlxgxdTc00KD8%3D&union_lens=lensId:0bba83d1_0ca2_16ec0283be7_68cd&xId=7IUg6ZhH7ng4KxIt5RBQVwmu6cwpEX4WkjUJzqAULu88xGvmfi5lR777BGt82ZPsFT47ftSeb4UCL5domOQtBh&union_lens=lensId:0b0b0a7f_0d39_16ec0283bea_5763
LARME DE SIRENE/人鱼之水黑钻石口红小众品牌滋润保湿官方正品,橙子?酱,10,淘宝,2019-05-15 16:19:37,59032931979,6690878292226084110,0,-2226,0,149.00,0,11723,83,0.71%,https://s.click.taobao.com/t?e=m%3D2%26s%3DsvGyJUfr0vpw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUkbz5HBjQt05x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ4VRR8OzzaTL3kz6j2nIkgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MYNL9MBTc8TV26Ycwfw7og0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b153bbd_0bf5_170563bf732_6655&xId=jsIawDXN31cbQy56jnd7J2AfUlPAfpmVje3R8HxrxnMYQRZ5SrZvu3BObVsS49F4alE12msyjy83usgBgzedMs&union_lens=lensId:0bb0d4fb_0dae_170563bf736_1138
阿芙罗马洋甘菊纯露 植物精华精油爽肤水敏感肌肤补水保湿化妆水,生活达人蒋小喵,45,淘宝,2019-05-24 18:05:00,75089870474,6694222732164353288,0,-2244,0,79.00,0,6965,54,0.78%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dp1fVXL2jVINw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaes9mEwRrNH5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA8oQSGaoFirtPVbJ8DYY02m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0aff46_0cc4_16ec29b6b04_7b0d&xId=CjH66TRR9HxtV9aSKdBDtA74ba0IlpaglntDUTJgmitUeaAQkbVsEuum6aI2eD2Aqgey4TmYXcLEaRnjF3Q7Qq&union_lens=lensId:0b1b469b_0d11_16ec29b6b07_11d2
稚优泉单色高光钻石高光粉脸部提亮修容盘珠光闪粉卧蚕高光彩妆女,小明先生,20,淘宝,2019-05-17 12:26:09,55970380667,6691538618995068163,0,-2263,0,44.90,0,174086,1820,1.05%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAepau1lu5wNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMX3EH4iYQ39jJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8752iqFMLnqblDam5pEjYYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDdNFgZi7rV179zRmWsue%2Fom%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587863410@0b14dca0_0fbb_171b408d5cd_d295@01
虫虫 AMORTALS尔木萄心悦美妆蛋不吃粉化妆海绵蛋干湿两用小粉扑,剁手小仙女,35,淘宝,2019-08-08 11:24:03,75242884780,6722631575835626755,0,-2615,0,32.00,0,7871,183,2.32%,https://s.click.taobao.com/t?e=m%3D2%26s%3DdgPlUaD1ctZw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMVrV84kZ4uHeMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMI%2BRUZijUhXQ4nlQX%2B5ayngtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OsQvjEEsTtUewt5PGuc5120y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57bdf2_0c96_16ec2436993_1bcd&xId=5EAceCpJG79vpAGuiKO5kmFweFyDoPsUXEZJ85UAOjCLgOe3l7h4QPfG4CseXEZjpj03IIE14oZRG1kxERFoYw&union_lens=lensId:0b0b0a7f_0d39_16ec2436996_e44f
美康粉黛颐和园口红持久保湿防水不易掉色西柚奶茶色正品学生款女,陳雨舟,15,淘宝,2019-06-16 17:40:23,62555262435,6702935054307396871,0,-2644,0,49.00,0,128238,6833,5.33%,https://s.click.taobao.com/t?e=m%3D2%26s%3DLOb552U3KEFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMebcrJKb1ZGc1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIX9feJ3ImcBlwBYcoLMvt4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA2zgzbdkd9d8XAtoh5CkVIm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b57b5a6_0c91_16ec2b81f6d_43bd&xId=vbIDV0ht4QK1bhKsghq7r0INrRTnO8z905RD1ASUSoo9iL8r7x2D55FAkWSjSe9gxBzzVRUzpGdB8f9OFrDpkw&union_lens=lensId:0bb39b78_0c3e_16ec2b81f6c_be89
缤肌玻尿酸烟酰胺爽肤水大安瓶精华水女男收缩毛孔化妆水补水保湿,破产仙女好物记,15,淘宝,2019-05-08 17:15:16,63334655349,6688247583523048718,0,-5014,0,28.00,0,5504,553,10.05%,https://s.click.taobao.com/t?e=m%3D2%26s%3DJFQDYoP%2Bs21w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVeAvcAAwJ6alovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMbGBIEUAGumTlAvi1VV7DJYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBiP1DTZQJvQmCTNF5qqtLmm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587816607@0b847690_0ead_171b13eb0c9_386c@01
稚优泉哑光复古正红口红小众品牌持久保湿滋润唇膏M66女学生花花,小明先生,35,淘宝,2019-04-18 12:17:48,55970380667,6680739980685446403,0,-5034,0,44.90,0,87953,2340,2.66%,https://s.click.taobao.com/t?e=m%3D2%26s%3DrIHB2Yw8R7Vw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMWh%2Fm05qd%2Fmw5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8752iqFMLnqblDam5pEjYYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCyCNv3aLjwIU8hKbSerRmom%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1587816735@0b080810_0e7d_171b140a2fd_381e@01
卡姿兰水吻唇膏口红女学生款20色可选,袋袋好物,17,抖音小店,2019-03-28 18:50:54,94664857609,6673366154389490952,0,-5132,0,109.00,0,490,3,0.61%,https://haohuo.jinritemai.com/views/product/item2?id=3334242241211409124&origin_type=2002001000&origin_id=6673366154389490952_3334242242562143453&alkey=1128_99514375927_6673366154389490952_3334242242562143453_011
【陈采尼专属】完美日记大都会博物馆限定小金钻口红,余机智✨,32,抖音小店,2019-07-12 16:29:39,3592831622447549,6712441183655808269,0,-5177,0,49.90,0,82412,132,0.16%,https://haohuo.jinritemai.com/views/product/item2?id=3350782398714481137&origin_type=2002001000&origin_id=6712441183655808269_3352074998969032203&alkey=1128_99514375927_6712441183655808269_3352074998969032203_011
clap o claps合拍烟管唇釉套装女口红学生平价正品鸡尾酒烟盒套盒,神街探,59,淘宝,2019-09-09 18:28:36,62815797502,6734615720803437836,0,-5512,0,79.00,0,103638,872,0.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3DXJIMPtJ6tWxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMSkXzMrleBXTRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM6LbfVUwLxFb5a5Pkg%2FChYgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PqutAkm92FLfPHXLQRhfdc0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b82dabf_6078_16f54e3037e_44bf&xId=K4N5ii5bnyvYwJNRP40N2FUgF2uPmXHjxsXvPRuMMO94S0hBOaYxfvVW8vAPO53qsosoTo6sH2jhgdjN4Yhfpj&union_lens=lensId:0b0b00e4_18ad_16f54e30380_ce6d
安美丝绒雾面哑光唇釉女学生不易掉色防水小众唇彩圆管豆沙色口红,小鱼同学UAU,53,淘宝,2019-06-23 18:34:32,93351617597,6705423902559980807,0,-5926,0,64.00,0,108586,3061,2.82%,https://s.click.taobao.com/t?e=m%3D2%26s%3Df%2F8mXss%2BYTZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaRmb5174RSet4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMt4m3cSlmCOrefo4ydr59nowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCnEeYs7tzlv0pEvFHPfAWRm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0175f0_0c52_16eca4f4882_447b&xId=u5zB16ULxV76GQBRlRiFmuiiSbHSeI1VqcNS9pLFFqUwjfCJwP3ch4m2KXaeoVn8z3x2TBRsUXeMPTi6srCi2c&union_lens=lensId:0b0f571f_0c5b_16eca4f4885_5d1e
化妆镜子led带灯网红宿舍台式美妆小镜子桌面便携随身化妆镜YHJ,群姐梦梦,31,淘宝,2019-06-25 18:32:22,88491495133,6706104026720783628,0,-6333,0,11.89,0,1531,139,9.08%,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2BWVlK2v9fshw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYsmgBhYqWjAMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMRcFTVgIK4mGTVtdGUknQ580Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZk17zd2%2BrMFWJEhmKN%2B1K%2BccTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b1b15bd_0c2f_16e03593541_4b6b&xId=JW8OTtzjqv1cWEPoG3I1ZLFMNghp5UpPY5lZsXW6F8xIuqO28pLLShtvMUPJYsebiY97aHPk10Ctayx8Ofa8TL&union_lens=lensId:0b0163e3_0cc6_16e03593543_e42b
北欧实木梳妆台现代简约网红化妆台轻奢迷你小户型卧室ins化妆桌,傅先生,13,淘宝,2019-06-09 12:12:28,87777163031,6700119053068930315,0,-6459,0,534.00,0,5820,255,4.38%,https://s.click.taobao.com/t?e=m%3D2%26s%3DxGSsgv3UY95w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfCGDdEvsR16t4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMihbo7H5brOXWJVRSv62lWAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6P9x4qaaDB4wrTSknoOuyBk0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0aff46_0cc4_16ec2c24990_9991&xId=oeJSPMxrsjxwZpGYF1wDNrbYFazJPRcd7xJuQjxz2UEAweSSJdlgMoOMgW5bZmtnJhjSErkSe3mYHimcZlzVAN&union_lens=lensId:0b1b5435_0d0a_16ec2c24993_1007
洗脸巾女一次性纯棉洁面巾纸化妆卸妆棉擦脸洗面美容专用巾卷筒式,可可妈,59,淘宝,2019-02-22 21:04:20,88816985928,6660788156327054604,0,-6660,0,12.80,0,73,9,12.33%,https://s.click.taobao.com/t?e=m%3D2%26s%3DFY6ww8%2BKV%2BFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRRLaeAB0T3Jt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMxNlnuVKK23UMiwkZ3VjrhgtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSxUUEQyBDWpSgQPJelGnqTJPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:TAPI@1587863403@0b14dca0_0fbb_171b408bafd_d25b@01
卡姿兰官方旗舰店水吻唇膏口红大牌正品女显白小辣椒豆沙色学生款,gaga嘎嘎嘎嘎,57,淘宝,2019-06-17 20:01:34,95839334054,6703130605153979660,0,-6660,0,99.00,0,27191,349,1.28%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2WwpnsQRUq9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMW6dRumQI%2Bd48sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBjkZmH5qnN6dSQDmZEa7EIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RACY4RY03KQqdqklIOvqjHrm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b083dd4_0c72_16eba702689_4991&xId=o999lN6jFRUx0pxaAlly6cTxB1BI9qlaRHD19mC3MDTGxpVXSoJH1mRcCqCX99p5xooEWezvMaLteVFR6tvnFj&union_lens=lensId:0b08107f_0c8d_16eba70268a_ddf7
少女心放映室 加厚大容量防水洗漱包化妆包 旅行便携式手提收纳袋,少女心放映室,15,淘宝,2019-05-24 18:12:56,94233998063,6694266043046628611,0,-214,0,18.80,0,31350,322,1.03%,https://item.taobao.com/item.htm?id=594743623998
曼秀雷敦水彩润唇膏3g粉红主义唇彩保湿有色护女口红持久学生平价,喵格singherC,59,天猫,2019-09-08 11:49:33,96105749372,6734141796324085006,0,-216,0,39.90,0,15189,46,0.30%,https://detail.tmall.com/item.htm?id=39246282329
法国HKH性感口红鎏金哑光雾面丝绒口红网红色持久枫叶红滋润正品,乐叮当玩具世界,45,淘宝,2019-08-18 09:51:16,80118786476,6726318529018219783,0,-222,0,49.00,0,3260,165,5.06%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEIKMXnylBLtw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVEsi6X%2BX8YjMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMt2vlArY9rPT%2BvgDTpSF23QtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSrJ8grCjVQT4gCt8l50nQ9pPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:TAPI@1588036208@0b847698_0efe_171be5586ab_d876@01
天阶庄园 南非路易波士茶博士茶 进口红灌木茶 博士茶 62.5g 袋装,西西果,34,京东,2019-06-25 10:58:34,95379573989,6706031311921990926,0,-224,0,159.00,0,13811,96,0.70%,https://u.jd.com/HmrYOv
科勒官方悦明镜柜浴室柜卫生间带灯镜柜梳洗化妆镜防雾镜面 上门安装服务详询客服 悦明镜柜(600MM)-右开门+300MM柜子,极品姐妹,59,京东,2019-08-15 18:27:03,60502655210,6725338188472241420,0,-233,0,4270.00,0,82713,489,0.59%,https://u.jd.com/tfJywU
三月兔/Marchare 甜蜜出桃美妆蛋化妆海绵粉扑彩妆蛋丝绒蛋不吃粉,Zh妍妍妈妈,50,淘宝,2019-08-21 09:38:37,67352777311,6727428523914431758,0,-261,0,89.00,0,22797,49,0.21%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2C0EhMRpKKZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcjsTYDSsuodt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4eqn7n9y2hM%2BCC8JnZ4rTc0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZrAUbXvV8X13Lwsmr0thuEocTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b5952e0_0c37_16ec157bd70_7da7&xId=nGQfbj5NYuWkoyC0C4CpHWIFzMhWxRc04qlTd3UVbtj0fNvIvQY4peP082BzNWT3wA8zUzAflGqCNwRHMwdayQ&union_lens=lensId:0b0b68eb_0cf1_16ec157bd70_2197
城野医生毛孔收敛水收缩补水保湿化妆水女健康水湿敷水VC爽肤水男,小蛋黄omi,49,淘宝,2019-06-14 20:45:16,62288305301,6702239075098692876,0,-262,0,129.90,0,8863,112,1.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3DdA%2FiWUFHqmxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYXQ8Y7Ox0JWlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5OmwQ24IL8%2F%2B%2FdVlHTW2BgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PkNft9kYba%2Fwa6fHba57200y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b17774d_0d25_1708215e36b_0c8f&xId=T7Aqo6nniEhxqMz688cWufCsECl3EBMRkFSyRaGUrxjUX5atTTA0lOfzBD2QaIu0mGuWV4BfmgFNsG6MpLG7pP&union_lens=lensId:MAPI@1582730437@0b588f47_0dd4_1708215e36c_be9f@01
ZEESEA滋色液体眼影闪粉大闪偏光钻闪 彩妆高光眼影液单色眼影,你花花宝贝,11,淘宝,2019-08-23 10:44:40,74845592106,6728187715902278923,0,-276,0,59.90,0,1687,35,2.07%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dvkae2IpArwFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMf%2BjBA711Ivt8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMelv3tKv9khcDEWDo3Q4blAtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSIbvdZV7qcN6QQZXbdXmPVJPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b58245a_0c5e_16ebfb57e4c_8ae9&xId=IGl6a9LA7c78EFtrQivrC3qZabmTEZXaATSOeqsLljat6EG1Hg8RVlJlo7KXokovQh8YKE9sP0L60X4m4xydVz&union_lens=lensId:0b0b0a7f_0d39_16ebfb57e4f_d1c3
VENUS MARBLE小蓝瓶眼唇卸妆液脸部温和清洁VM卸妆水眼唇脸三合一,余机智✨,50,淘宝,2019-09-08 13:32:23,3592831622447549,6734168298365127948,0,-279,0,99.90,0,19806,45,0.23%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dl%2B7tEx8m7PZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXng7eGj98t0lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMXg5gC2kfUVCFv1uvPWk2cAtkyqhBb5%2B4tXsyH%2FO6UgQtCX2YSKt8j2ZmgeEbtTvKgjlQauzrPlqFi4V5KBpmMmcsQiiwSORJyafjszHuW2%2FNy6VfD8aHxCw1%2B34G20YGQgmRztsM%2BeizC7l%2FKCNUyTS1%2BKYzzGveSOcUBna2uWXGJe8N%2FwNpGw%3D%3D&union_lens=lensId:0b01decb_0cc9_16ebf84bdc3_18cd&xId=kDZGZUEjKNOZUnAGGedy4QB8vy9JUcbgwjfWXs1eR7XHM6cSTNu4wusmpqEK5rxFMQyZHYPsfCGAG0l0hqx7X&union_lens=lensId:0bb39b78_0c3e_16ebf84bdc4_ceac
颜九的口红 HEDONE唇釉七宗罪冰闪星光唇蜜镜面bling滋润豆沙红金,认真少女_颜九,48,淘宝,2018-10-07 17:41:12,58651677044,6609547811593653512,0,-281,0,79.00,0,108141,2673,2.47%,https://item.taobao.com/item.htm?id=578113972047
