Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
曹国栋 无暇粉底霜遮瑕持久保湿油皮不脱妆不卡粉轻薄服帖遮瑕,化妆师~刘安琪?,53,淘宝,2019-07-30 13:33:45,74280738438,6719138027509271811,0,-7087,0,98.00,0,16089,828,5.15%,https://s.click.taobao.com/t?e=m%3D2%26s%3DSKlthicGp0dw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSGrm8fdAEjCJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FvudUnULLUGvG73HVVDbiM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZlvommaNLN1MyEriGkhdfL4cTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b0fc0d4_0d21_16ec0b61c03_e595&xId=Lsw2o7DVp1fwcXxgMqhWXyaqoTxt6JZmfP0sN7Yt20PhJluLifXsLMerP9SzN4vS7DIwzz8b76NZXk78oIprXO&union_lens=lensId:0b1b469b_0d11_16ec0b61c06_aa68
麦芙迪男士护肤品套装正品洗面奶水乳补水保湿控油化妆品面部护理,Amy好物推荐,14,淘宝,2019-04-09 17:15:48,4067815970855383,6677820078911655175,0,-7306,0,99.98,0,913,29,3.18%,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2F3Mmq3XjsKBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMZ%2F7%2FC1wmspZ8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMQxfPvGKoFSzwJJG%2BZgHCfAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O7xWvXF0N6YTwKW%2FiHG2%2Fj0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b157056_0c6f_16ebfabe028_53d7&xId=gohMMfa08KqMpzZuqlSSv12mAGWO7dMM6Xt8jzI5srU8P4034lZe6IDkk1IUOx6YTPXSGuWSi72SAGjJFk1UbS&union_lens=lensId:0b0f8444_0c7b_16ebfabe02a_a492
血橙沐浴露持久留香网红男女去痘后背除螨全身美白沐浴液家庭装,Amy好物推荐,11,淘宝,2019-07-01 10:28:36,4067815970855383,6708250995870240004,0,-7493,0,22.00,0,2140,30,1.40%,https://s.click.taobao.com/t?e=m%3D2%26s%3DYHLnUhttz09w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQahlgNIrovRMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMOh8zLbUQZjsC2FLmRyBKmQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MWtnsTkNn3CiX5AKJyEgvh0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0fc0d4_0d21_16ec4d44ea8_5371&xId=qLuxTWgLSSoNVzuzTkO1aTYTlopB2F4UtIEsPga4Gvt61ntcUs7JQxSwPv24qvojsMjkfcmhOZB6Uj9d0Aa0FN&union_lens=lensId:0b0b0a7f_0d39_16ec4d44eab_e9cf
阿芙茶树祛痘纯露 敏感肌痘痘痘印补水保湿喷雾护肤湿敷收缩毛孔,快递员小张,57,淘宝,2019-09-21 17:30:47,4015039450460444,6739053841934863628,0,-506,0,79.00,0,25905,204,0.79%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dzu1SCThQD9tw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMSUNjGInBvqf8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCDIitSjtzsM349WEShBgDjm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b00aee1_0c7d_16ec29ce6f3_2d55&xId=X48m3FLtQPgDBK5Hy35o77UHuiMZIetFIIWHbFVehs6tI7aQCwohgGZKW92e2aQexJ8S2PC6EYoC936CbuLchO&union_lens=lensId:0b08107f_0c8d_16ec29ce6f5_d629
【预售】自然堂蓝胖子肌底精华液高纯度99%烟酰胺保湿修护提亮,金银花今天下午2点欧诗漫专厂,47,天猫,2019-09-09 17:56:51,97572933381,6734607536109980935,0,-527,0,158.00,0,28516,715,2.51%,https://detail.tmall.com/item.htm?id=599962832606
尊蓝男士洗面奶控油去黑头氨基酸温和洁面乳膏补水保湿护肤品套装,变帅秘诀,14,淘宝,2019-06-01 13:52:31,108690818366,6697356397748817159,0,-558,0,49.98,0,733,16,2.18%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEAWho6KSe8Bw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYbc8niEf%2ByKlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5CguDlmB6v%2FxqpWqIcFZqgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Mn6rrFNlAnMYI%2FV2IHVYXI0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1586097767@0b175c65_0f7e_1714acb43d8_d4cf@01
PRAMY/柏瑞美素颜慕斯喷雾脖子身体补水保湿慕斯隔离二合一素颜霜,小蜗Snail,53,淘宝,2019-06-20 19:59:48,106829452026,6704568000260885764,0,-561,0,89.90,0,33077,250,0.76%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIzHmruAxoKhw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMT28gbpRFU2XMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMKs3oEkDg%2FuBKHNsnHWb%2BCgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OK58KmGNAZFYPNIfck%2Fd1e0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c71_16ec2b6c700_4a35&xId=nzbbsmx0ZTh90DxO2m99LQJcyZUREbjdn7j5aPK3zacGyih3shmjEZ1LPmL4pgJAuR5FDHoksb9MOHOctLLOyq&union_lens=lensId:0b093a51_0d20_16ec2b6c702_7f08
诺颂烟酰胺熬夜面膜提亮肤色嫩白补水保湿亮白收缩毛孔美肤正品女,陈七七,59,天猫,2019-08-12 19:29:42,21626350482492,6724241082110053646,0,-576,0,149.00,0,137035,315,0.23%,https://detail.tmall.com/item.htm?id=586112497751
蒸脸仪家用打开毛孔排毒热喷蒸脸机纳米加湿器脸部美容补水喷雾仪,爱玩游戏的小孩,21,淘宝,2019-09-15 13:01:21,97860876218,6736757900628266254,0,-576,0,98.00,0,317,4,1.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3D7HAkKqU2BnFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQKFc6is8pgG1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMaJc%2FPp%2Fe7tZ0Qsj46fTPzQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MmhqSTx7x8BAdQYJsw5WsQ0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0ad760_0c36_16ebf852cf6_9ab5&xId=I9wjXiGjSWyaQtzYM1dUzCmvuBkeFcPDT6NIsWP67jKtvG3Ln4V0ooje63iW8oC3pJQqC4Gu4bD8YHEzAh0c1n&union_lens=lensId:0b0fb9a0_0c99_16ebf852cf9_dd96
尔木萄纯棉一次性压缩毛巾旅行便携式洗面巾美容院洁面巾擦脸巾女,辣鸡推荐,28,淘宝,2019-06-19 17:14:47,59308655735,6704138021169581323,0,-590,0,14.00,0,26575,678,2.55%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dmz6pwF9Rzrtw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMZJwVMPCzgGtlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMig16Y04qH6vpSabbjxgGsQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6P5E2bRdWObJwq9jTfTAw1d0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b2b7f_0c70_16ec262faf2_b63d&xId=xMLmfw3qVfiFYx9GWclagpESahYHiw1MgsRCOHyZW6Yppno2YCOpZYRK9FzQOm3jPQ0gtnJjCjzAkBn5NI4bIA&union_lens=lensId:0b01eea0_0c3f_16ec262faf4_4fa3
艾儿玻尿酸护手霜水润滋养手霜补水防干裂保湿嫩手留香学生男女,紫酱之谜,48,淘宝,2019-09-17 10:37:58,92868355847,6737463118609321229,0,-591,0,9.90,0,943,40,4.24%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dxz6jN7K8t%2FJw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSAtySm%2FVEgL79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMuFvhqthALruioJGz8ZU4xYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDv4NcA5WkETsi1%2BiPv5ohqm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b5832d4_0c63_16ebf90d14a_b3ed&xId=eEPXPblj38punicynugwvLVIFlb6jmzdFgp8QZjrLYvbrBRdhHdOX5tU5SdDt42BsIFSGZtnSmRzGrLBOhdpoZ&union_lens=lensId:0b1b5435_0d0a_16ebf90d14e_7a72
佳洁士电动牙刷 成人声波美白 小白刷高配旗舰智能充电式 致美玫瑰金S411,陶鹿鹿,52,京东,2019-08-05 18:41:27,60655602362,6721631033931861262,0,-598,0,399.00,0,1721248,7372,0.43%,https://u.jd.com/jcnxGT
馨霖蒸脸器纳米喷雾补水仪便携冷喷小美容仪女脸面部保湿加湿神器,小奔奔很任性,7,天猫,2019-03-30 12:23:59,1129921634117821,6673756661007551748,0,-607,0,18.80,0,8179,250,3.06%,https://detail.tmall.com/item.htm?id=554709609811
韩韩 欧美ins高光液阴影修容脸部修颜持久立体肌肤提亮液学生平价,韩韩,54,淘宝,2018-04-19 22:32:28,58011243432,6546167037159279886,0,0,0,38.79,0,68314,2778,4.07%,https://s.click.taobao.com/t?e=m%3D2%26s%3DNtEKbNvP2MRw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbBSh3u50S1O79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMvKqMI%2B667tnpMDso%2F5Ua5QtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M69O6z1JeO3Aoj3GPmnqPv0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b83add8_0c7a_16ec4928e0a_af7d&xId=ubS4MdR1cehVH7EDJbkdi9wVgU5sGb7CAZs1K9G0VO5GfZh6pWyNAWA0TrgGl5VoczFiT13mYWKTDStGJ2xg0F&union_lens=lensId:0b8348ee_0cf6_16ec4928e0d_cbc8
小雪梨NEOGEN妮珍去角质慕斯摩丝泡沫洁面毛孔大师温和清洁包邮,小雪梨梨梨SherryJ,59,淘宝,2018-07-09 12:59:47,57433394141,6576077539012250884,0,0,0,98.00,0,637,26,4.08%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEeaOTUZGWG1w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMahArcOpzp9%2B1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Pih3y3Jj3SlexeCb8%2F%2Bk440y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1aff47_0c65_16ec232250f_2b3f&xId=9iAKHClzvcY1eAa72Ei1jQRswLdUYhJHovdnWt19eWaczfR2S4NYLRSlx8To0EKENEFB26c2PiCwhFc8MAxyQ7&union_lens=lensId:0b0fcf04_0bbd_16ec2322510_4f1e
OLAY小白瓶面膜水感弹力烟酰胺补水保湿美白提亮肤色,叨叨酱紫,41,天猫,2019-09-16 20:16:29,110002645781,6737241121446989069,0,0,0,180.00,0,13933,120,0.86%,https://detail.tmall.com/item.htm?id=575670698772
黑人星耀白雪绒花牙膏去黄牙垢去口臭美白亮白清新口香含氟3支,呗呗兔_,59,淘宝,2019-07-10 13:56:06,57146617774,6711674797627051276,0,0,0,59.00,0,317519,2442,0.77%,https://s.click.taobao.com/t?e=m%3D2%26s%3DjGBQEfyZGKlw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMelH%2F8dONtXJ5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMrkZ1GAbzGJN7%2BFG5erCbtwtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSkliXAJBjezMb6AtPwwFmjJPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b01c1f1_0c0d_16ee654c60c_2659&xId=MTwUzUOAwwmtPk7278MJE6gw84hL87YxRFwjtaW480E0Rl58FInY4cOPcdfE4z9Z7SjDXqqQPic211YhV6y6NE&union_lens=lensId:0b1b5435_0d0a_16ee654c60e_d066
佳洁士电动牙刷声波美白成人女男士自动充电式情侣白宇同款小白刷,Pony朴惠敏,58,淘宝,2019-05-30 18:25:31,67768544306,6696495561492745475,0,0,0,299.00,0,40097,860,2.14%,https://s.click.taobao.com/t?e=m%3D2%26s%3DOefb0MBLfVlw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYOe4%2B%2Fey2gU79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ53nJWv9z98XWDGeVF6qBAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OFQC%2Bkc%2BMLBcM27Gw0%2FUe60y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c8b_16f894f64af_2951&xId=x59kcUqCBIsBy34sZktVM4IqhiuCkKMERajhqiBKGNZ9ZAqWAqZ8kQ0VhO4Zkt0JFHJcxjPSpNiI6yD1JQruxi&union_lens=lensId:0bb39b78_0c76_16f894f64b0_2413
【金妆奖预售】佳洁士电动牙刷声波美白成人自动充电情侣小白刷,沐沐大测评,37,天猫,2019-05-21 19:48:53,89029349401,6693146969176689934,0,0,0,298.00,0,22819,180,0.79%,https://detail.tmall.com/item.htm?id=576947494373
【袁咏仪同款】名膜壹号梦幻美肌多效面膜玻尿酸清洁控油补水保湿,快妆办公室,15,天猫,2018-12-11 19:59:11,99512018892,6633703909900684548,0,0,0,128.00,0,7259,36,0.50%,https://detail.tmall.com/item.htm?id=576954485579
笨nana同款 喷雾 红石榴鲜妍防护隔离粉底液保湿补水定妆正品,NA哥_,59,淘宝,2018-11-14 17:26:48,97899846598,6623645338475433224,0,0,0,138.00,0,22162,832,3.75%,https://item.taobao.com/item.htm?id=577023738953
春夏复活草原液水锁水保湿化妆水张艺兴爽肤水护肤品旗舰店,怪了个兽,20,淘宝,2019-06-05 21:01:03,104505539024,6699002183490243847,0,0,0,99.00,0,60288,780,1.29%,https://s.click.taobao.com/t?e=m%3D2%26s%3Ds1t9gyVEKtBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfUeljnVS04o8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM3BGtTbPq%2B42PSPOcPR3aaAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O%2FxpDUiroGOO%2BUlnSEJ6cI0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0b275f_0c2e_16ec14edf74_5621&xId=MY8jh4RTOCY8iBRtezDQ0sZVtxlu7c1U5OxrxyKOMn0IOIHzDsAs5o4ZlNR8h3hmIjcNoEKPqFk6b1viVpr972&union_lens=lensId:0b8348ee_0cf6_16ec14edf76_6927
pandaw潘达海藻胶原修护眼膜贴淡化细纹黑眼圈眼袋紧致补水保湿,晶娘娘,51,淘宝,2019-09-14 12:49:51,105636371310,6736383822063078670,0,0,0,29.90,0,115145,231,0.20%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dym%2FNjM0pDAVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXxtzwNVZYOMJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FMtGyiTBme6l2G%2Ft3hnyIQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N12E66bn48YD%2FawTG9BmJQ0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5797e3_0c67_16e493c2a27_a9ad&xId=GDoiJnJdcFfqdr09aFCejMBDuSPk3C0OQ0IHgu7VkyYabfRsCNVAsCEgrvmIIhhSoBjzqDwyosQ6Pv5gsO6PU4&union_lens=lensId:0b0b00e4_0c60_16e493c2a29_2fbb
WIS小蓝盾 多维保湿修护面膜补水清爽改善肤质控油男女士官网正品,狂小鹿?,53,天猫,2019-09-05 08:49:57,99588156802,6732982253816679684,0,-3740,0,128.00,0,210,5,2.38%,https://detail.tmall.com/item.htm?id=602209119269
迪凯瑞安瓶面膜正品提亮肤色鲜注VC精华补水保湿5片提亮肤色学生,小喵Meow,58,淘宝,2019-08-16 17:51:26,93579812328,6725700099365686532,0,-3899,0,99.00,0,7326,91,1.24%,https://s.click.taobao.com/t?e=m%3D2%26s%3DcJPS%2FXnzkGJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMSNtzqbzZduzt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMow42DRlXN4kdVQgq7uBtKgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MxU0hJzfnJftjYt%2BeRifFu0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b15bd_0c8f_16ec0e06b97_3b7f&xId=CSiBsYmJvB9kMHoBLEgZgIqx3jJ4k9k57Hu1SG6mxg3Ka7n6gWu17yEeTnXvqlTHQQPk0neANLAmkV3sxNc40c&union_lens=lensId:0b0f8444_0c7b_16ec0e06b99_ad8e
杰威尔男士洗面奶控油去黑头印美白专用变白洁面乳护肤品套装,小桥驾到,50,淘宝,2019-09-10 15:29:00,68462118073,6734940518616206604,0,-3906,0,29.90,0,8895,313,3.52%,https://s.click.taobao.com/t?e=m%3D2%26s%3Duf23eI73kbhw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaRZBGHUa0KX79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMSuyjHTJayP%2BeRjyKtrZHhYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAJHNTlMTh3AAckFuvHKgt5m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b58245a_0c5e_16ebf92cda4_1515&xId=FiAvAI8rkm4XEk1fGjGwcIapLFh979BreIUdZSPrYygYVSe4zh2ety72eJuAqMIMno7KbrqgamuI16Z70aZHyn&union_lens=lensId:0b0ad220_0bb4_16ebf92cda6_0645
初夏堂001隔离霜妆前乳打底保湿平价好用的素颜女旗舰店官方正品,圆哥与笑爷,57,淘宝,2019-06-15 18:06:04,103165087393,6702518602400124163,0,-3953,0,64.98,0,5269,59,1.12%,https://s.click.taobao.com/t?e=m%3D2%26s%3DDzNKQqGxpEBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdBrSNV9FzQ%2B79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBEnwb7Vg28e5sl7uOQcXlYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxLEoVIzS8fnbolLwn6dtCNOyl5N%2FBEUo8c3LpV8PxofELDX7fgbbRgZCCZHO2wz56LMLuX8oI1TJNLX4pjPMa95I5xQGdra5ZcYl7w3%2FA2kb&union_lens=lensId:TAPI@1585136109@0b58a106_0e74_1711179897d_c7b5@01
曹国栋专用 六色遮瑕膏遮盖脸部痘印痘痘斑点雀斑黑眼圈唇遮瑕盘,化妆师~刘安琪?,37,淘宝,2019-07-19 13:53:38,74280738438,6715002992640281869,0,-3989,0,79.00,0,13403,739,5.51%,https://s.click.taobao.com/t?e=m%3D2%26s%3DIMToGgIxbXBw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSknvrOJwkH9xq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM%2FvudUnULLUGvG73HVVDbiM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZpu6AaTUiESf1vf161UHHhYcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b157056_0c6f_16ec15c2e43_3191&xId=QPY6RyIL7g1n5pb8JizaskiLo6GRm5TFAch4TiKTJy617yWrgn6KpJjP69ZnERIB0HHPZ6ijVaVIZzfUojX6sU&union_lens=lensId:0b0b00e4_0c8f_16ec15c2e44_0ad6
猫语玫瑰妆前乳隔离霜女 保湿补水打底控油保湿轻薄遮瑕毛孔学生,潘潘kiwi,52,淘宝,2019-07-17 18:01:10,57822989614,6714488462629670156,0,-4048,0,89.90,0,12983,246,1.89%,https://s.click.taobao.com/t?e=m%3D2%26s%3DwIa5o%2FhX7A1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMX1ja2%2FS7z9N1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMZ4FrEafLv7E48r9eePRh4QtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSgPs6bD4NaeSZkgwcdVphLpPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b0fc0d4_0c50_16dfba4380d_5ba9&xId=V4LO9YcizfEjEpfMZ3rhLodwR5i7658TAHA6YWG580fDHnmu1gwbysLg1hkLWJi8jyOUp7xCK9LaJd0cTQ2GL6&union_lens=lensId:0b01eea0_0c48_16dfba43810_d774
正品闪柔懒二代洗发水护发发膜套装柔顺滑补水修护,国民姥姥（大加美发）,32,抖音小店,2019-01-22 16:14:15,59406132517,6649231519577541891,0,-4090,0,99.00,0,21103,418,1.98%,https://haohuo.jinritemai.com/views/product/item2?id=3322472714295499387&origin_type=3002001000&origin_id=6649231519577541891_3322472714295499387&alkey=1128_99514375927_6649231519577541891_3322472714295499387_010
阿芙荷荷巴油/霍霍巴油jojoba精油基础油护肤脸部面部按摩油30ml,泊言?️Alison,58,淘宝,2019-06-16 16:40:31,61269409118,6702787588492774663,0,-4208,0,78.00,0,107792,1226,1.14%,https://s.click.taobao.com/t?e=m%3D2%26s%3DrsyCbYHPwzRw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMeG3LrKYYXLDMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMMOOk0utbe7OCjOfFvIyDD4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBtl6oQyHWRwaMGmwdth5Gjm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0b9f56_0c64_16e30fb7c79_5049&xId=MVgZxCn1159kwolg3qjEDfWTSO5DcianANSa2SljZM1gsehszRHR8Ixl8R5mtrFjIQtlxgjdfxfdfIhGOYxn68&union_lens=lensId:0b0b00e4_0c60_16e30fb7c7b_3031
